sample,variable,family,coding,estimand,se_type,effect,se,lo,hi,p,N,q
A,q16_fut_society,attitudes,trend,medical-food,HC3,-0.03738035979691928,0.054205343758759836,-0.14362088133370154,0.068860161739863,0.49044165073113455,5480,
A,q17d_fut_fair,attitudes,trend,food-cash,HC1,0.07845117088386033,0.055085860311121,-0.029515131383341192,0.18641747315106186,0.15439967733909735,5480,
A,q17d_fut_fair,attitudes,trend,medical-cash,HC1,0.08546600061748823,0.05366462058468681,-0.019714722972504733,0.1906467242074812,0.11125110021072947,5480,
A,q17d_fut_fair,attitudes,trend,medical-food,HC1,0.007014829733627895,0.052488478672433274,-0.09586069806764007,0.10989035753489586,0.8936831930132736,5480,
A,q17d_fut_fair,attitudes,trend,food-cash,HC3,0.07845117088386033,0.05528440312416939,-0.029904268146305327,0.18680660991402598,0.15588529041211802,5480,
A,q17d_fut_fair,attitudes,trend,medical-cash,HC3,0.08546600061748823,0.05385173668344526,-0.020081463786998946,0.19101346502197541,0.11249878955959165,5480,
A,q17d_fut_fair,attitudes,trend,medical-food,HC3,0.007014829733627895,0.05267095402826054,-0.09621834319312764,0.11024800266038343,0.8940493448309137,5480,
A,q21_order,attitudes,trend,food-cash,HC1,0.016747686292070022,0.054448365908636866,-0.08996914990591673,0.12346452249005677,0.758395540471319,5480,
A,q21_order,attitudes,trend,medical-cash,HC1,0.03951145241482689,0.05252549289178809,-0.06343662192329239,0.14245952675294615,0.451910455745138,5480,
A,q21_order,attitudes,trend,medical-food,HC1,0.02276376612275687,0.05182651776581971,-0.07881434214237504,0.12434187438788877,0.6604948234215786,5480,
A,q21_order,attitudes,trend,food-cash,HC3,0.016747686292070022,0.05468813206141596,-0.09043908293007549,0.12393445551421553,0.7594220200637395,5480,
A,q21_order,attitudes,trend,medical-cash,HC3,0.03951145241482689,0.05273673930511622,-0.06385065728527878,0.14287356211493257,0.45372424409723555,5480,
A,q21_order,attitudes,trend,medical-food,HC3,0.02276376612275687,0.05203688749615992,-0.07922665923727926,0.12475419148279299,0.6617818292531793,5480,
A,q22_vitality,attitudes,trend,food-cash,HC1,0.005667026669605557,0.0560900768567099,-0.10426750385962945,0.11560155719884056,0.9195231610061753,5480,
A,q22_vitality,attitudes,trend,medical-cash,HC1,-0.010421574017082599,0.053569715122833615,-0.11541628631990716,0.09457313828574196,0.8457513007353035,5480,
A,q22_vitality,attitudes,trend,medical-food,HC1,-0.016088600686688156,0.053473413524817055,-0.1208945653257466,0.08871736395237029,0.7635128465845765,5480,
A,q22_vitality,attitudes,trend,food-cash,HC3,0.005667026669605557,0.05633837697195736,-0.10475416314287161,0.11608821648208273,0.9198766492704398,5480,
A,q22_vitality,attitudes,trend,medical-cash,HC3,-0.010421574017082599,0.05379474836926285,-0.1158573433782326,0.0950141953440674,0.8463885023577326,5480,
A,q22_vitality,attitudes,trend,medical-food,HC3,-0.016088600686688156,0.053694317146295245,-0.12132752846789834,0.08915032709452202,0.7644569483267598,5480,
A,q43_edu,objective,trend,food-cash,HC1,0.05456166612657785,0.053074399820679234,-0.049462246023032556,0.15858557827618824,0.3039393419832739,5480,
A,q43_edu,objective,trend,medical-cash,HC1,-0.0980388498447837,0.053144756793496506,-0.20220065912717722,0.006122959437609821,0.06507375020654844,5480,
A,q43_edu,objective,trend,medical-food,HC1,-0.15260051597136154,0.05097777773310062,-0.2525151243401267,-0.05268590760259641,0.002758234243516741,5480,
A,q43_edu,objective,trend,food-cash,HC3,0.05456166612657785,0.0532259826948699,-0.04975934299711934,0.15888267525027502,0.3053185648979284,5480,
A,q43_edu,objective,trend,medical-cash,HC3,-0.0980388498447837,0.05330871160473724,-0.20252200465230114,0.006444304962733724,0.0659037940059374,5480,
A,q43_edu,objective,trend,medical-food,HC3,-0.15260051597136154,0.051124334446362274,-0.2528023702198121,-0.052398661722910994,0.002836802934501864,5480,
A,income_h,objective,trend,food-cash,HC1,0.04443140896760193,0.053192188817646646,-0.059823365373839706,0.14868618330904357,0.4035490962764492,5480,
A,income_h,objective,trend,medical-cash,HC1,-0.11373567090565545,0.05418259707646175,-0.2199316097643657,-0.007539732046945191,0.03580649016171185,5480,
A,income_h,objective,trend,medical-food,HC1,-0.15816707987325737,0.05136108212396517,-0.25883295104323306,-0.05750120870328167,0.002073398665520337,5480,
A,income_h,objective,trend,food-cash,HC3,0.04443140896760193,0.05338902981716873,-0.060209166643583854,0.1490719845787877,0.4052848765036825,5480,
A,income_h,objective,trend,medical-cash,HC3,-0.11373567090565545,0.05439090349851312,-0.22033988284933478,-0.007131458961976117,0.03652099140486971,5480,
A,income_h,objective,trend,medical-food,HC3,-0.15816707987325737,0.05155069284211893,-0.25920458122189727,-0.0571295785246175,0.0021536300382518107,5480,
A,q28_hhsize,needs,trend,food-cash,HC1,-0.06578021925158653,0.053986042591167176,-0.17159091839811963,0.040030479894946555,0.22304650223780276,5480,
A,q28_hhsize,needs,trend,medical-cash,HC1,0.010073029902620868,0.0521750847058347,-0.09218825701114175,0.11233431681638348,0.8469103568181066,5480,
A,q28_hhsize,needs,trend,medical-food,HC1,0.0758532491542074,0.05064630208951324,-0.023411678891374244,0.17511817719978903,0.13420976192461626,5480,
A,q28_hhsize,needs,trend,food-cash,HC3,-0.06578021925158653,0.054146544164385385,-0.17190549570108932,0.040345057197916256,0.22442126314690636,5480,
A,q28_hhsize,needs,trend,medical-cash,HC3,0.010073029902620868,0.052333457206629824,-0.09249866140884173,0.11264472121408346,0.8473679379607987,5480,
A,q28_hhsize,needs,trend,medical-food,HC3,0.0758532491542074,0.05079713219533591,-0.023707300466571032,0.1754137987749858,0.13536953562981302,5480,
A,q29_foodexp,needs,trend,food-cash,HC1,-0.01157396859999412,0.05405341614482283,-0.11751671748520276,0.0943687802852145,0.8304527420191546,5480,
A,q29_foodexp,needs,trend,medical-cash,HC1,-0.08096812666775177,0.0531080326729351,-0.18505795799648103,0.023121704660977488,0.12736068293072753,5480,
A,q29_foodexp,needs,trend,medical-food,HC1,-0.06939415806775764,0.05141386184909742,-0.17016347559810652,0.031375159462591215,0.1771068102937049,5480,
A,q29_foodexp,needs,trend,food-cash,HC3,-0.01157396859999412,0.05420984438192672,-0.11782331119609149,0.09467537399610323,0.8309345890503377,5480,
A,q29_foodexp,needs,trend,medical-cash,HC3,-0.08096812666775177,0.053267329820940436,-0.1853701746694114,0.023433921333907884,0.12850255214907258,5480,
A,q29_foodexp,needs,trend,medical-food,HC3,-0.06939415806775764,0.051562846904214685,-0.17045548094037105,0.03166716480485576,0.17836152815476936,5480,
A,q30_medexp,needs,trend,food-cash,HC1,-0.0167026930154874,0.05468916846232249,-0.12389149354608325,0.09048610751510844,0.7600528750281119,5480,
A,q30_medexp,needs,trend,medical-cash,HC1,0.11663781595129911,0.053457686887562236,0.01186267495485803,0.2214129569477402,0.02911900053992542,5480,
A,q30_medexp,needs,trend,medical-food,HC1,0.1333405089667865,0.052518706681217976,0.03040573535697616,0.23627528257659686,0.011119697600093147,5480,
A,q30_medexp,needs,trend,food-cash,HC3,-0.0167026930154874,0.054873109094708834,-0.124252010560854,0.09084662452987921,0.7608326270738279,5480,
A,q30_medexp,needs,trend,medical-cash,HC3,0.11663781595129911,0.053633372365247164,0.011518337745988858,0.22175729415660939,0.02965075793319347,5480,
A,q30_medexp,needs,trend,medical-food,HC3,0.1333405089667865,0.052692518174552984,0.03006507108994043,0.23661594684363257,0.011388719688666853,5480,
A,q49_citytier,objective,trend,food-cash,HC1,0.023845060382818486,0.05208542253216715,-0.07824049189978015,0.1259306126654171,0.6470912531969417,5480,
A,q49_citytier,objective,trend,medical-cash,HC1,0.11046120319996015,0.050638158659889444,0.011212235983151797,0.2097101704167685,0.02915512221865287,5480,
A,q49_citytier,objective,trend,medical-food,HC1,0.08661614281714167,0.04856532700123572,-0.008570149002690972,0.18180243463697432,0.0745053427799015,5480,
A,q49_citytier,objective,trend,food-cash,HC3,0.023845060382818486,0.052210462170272816,-0.07848556508710718,0.12617568585274413,0.6478792240035579,5480,
A,q49_citytier,objective,trend,medical-cash,HC3,0.11046120319996015,0.0507610605212286,0.010971352761294115,0.2099510536386262,0.029547696448542656,5480,
A,q49_citytier,objective,trend,medical-food,HC3,0.08661614281714167,0.0486775393852297,-0.008790081233938554,0.18202236686822187,0.0751764640479324,5480,
C,q42_age,objective,trend,food-cash,HC1,0.02533381957959523,0.055339514006771354,-0.08312963479562649,0.13379727395481694,0.64710405494604,5171,
C,q42_age,objective,trend,medical-cash,HC1,0.0014632897360742133,0.0546745702230904,-0.10569689877138905,0.10862347824353746,0.9786482652565113,5171,
C,q42_age,objective,trend,medical-food,HC1,-0.02387052984352102,0.05488106670449756,-0.13143544401747653,0.08369438433043451,0.6635985899438657,5171,
C,q42_age,objective,trend,food-cash,HC3,0.02533381957959523,0.05560529606735693,-0.08365055806211107,0.13431819722130153,0.6486770392169716,5171,
C,q42_age,objective,trend,medical-cash,HC3,0.0014632897360742133,0.054922270803075386,-0.1061823829871093,0.10910896245925772,0.9787445391881519,5171,
C,q42_age,objective,trend,medical-food,HC3,-0.02387052984352102,0.055156772305481855,-0.13197581706574174,0.0842347573786997,0.6651774769954929,5171,
C,q06_socsec,subjective,trend,food-cash,HC1,0.06512803907379537,0.05997435899680196,-0.05241954455581223,0.18267562270340298,0.27750934767791424,5171,
C,q06_socsec,subjective,trend,medical-cash,HC1,0.06276048510162341,0.05880316788069931,-0.05249160612140974,0.17801257632465656,0.28583743198315925,5171,
C,q06_socsec,subjective,trend,medical-food,HC1,-0.0023675539721719624,0.05708063532328242,-0.11424354342047033,0.1095084354761264,0.9669153426529729,5171,
C,q06_socsec,subjective,trend,food-cash,HC3,0.06512803907379537,0.06023720256011861,-0.05293470847348104,0.1831907866210718,0.27961129089181147,5171,
C,q06_socsec,subjective,trend,medical-cash,HC3,0.06276048510162341,0.05907021487580545,-0.053015008613997425,0.17853597881724426,0.28802118803468,5171,
C,q06_socsec,subjective,trend,medical-food,HC3,-0.0023675539721719624,0.05734108098513631,-0.11475400753763365,0.11001889959328973,0.967065529024094,5171,
C,q07_emergfund,subjective,trend,food-cash,HC1,0.09480717909789181,0.06054463150452102,-0.023858118108218487,0.21347247630400212,0.11737071256763532,5171,
C,q07_emergfund,subjective,trend,medical-cash,HC1,0.04281178092389415,0.05805766543620545,-0.07097915235754446,0.15660271420533275,0.4608785236167878,5171,
C,q07_emergfund,subjective,trend,medical-food,HC1,-0.05199539817399766,0.05621981633122499,-0.1621842134006554,0.05819341705266007,0.35503930158417274,5171,
C,q07_emergfund,subjective,trend,food-cash,HC3,0.09480717909789181,0.06078639532109329,-0.024331966481465087,0.21394632467724872,0.11883608844344873,5171,
C,q07_emergfund,subjective,trend,medical-cash,HC3,0.04281178092389415,0.05829386276375085,-0.07144209061277805,0.15706565246056636,0.4626969585353541,5171,
C,q07_emergfund,subjective,trend,medical-food,HC3,-0.05199539817399766,0.05643990758247991,-0.1626155843264274,0.05862478797843207,0.3569186861813398,5171,
C,q09_gain,subjective,trend,food-cash,HC1,0.04604632873918029,0.06116803407857223,-0.07384081505993995,0.16593347253830054,0.45157961123491575,5171,
C,q09_gain,subjective,trend,medical-cash,HC1,0.03960018809679882,0.05844478068369458,-0.07494947712758479,0.15414985332118245,0.4980469984567628,5171,
C,q09_gain,subjective,trend,medical-food,HC1,-0.0064461406423814704,0.057652628041591186,-0.11944321521798419,0.10655093393322125,0.9109740542520871,5171,
C,q09_gain,subjective,trend,food-cash,HC3,0.04604632873918029,0.06145439118603294,-0.07440206467728003,0.1664947221556406,0.4536905923418726,5171,
C,q09_gain,subjective,trend,medical-cash,HC3,0.03960018809679882,0.05872330056670688,-0.07549536606726723,0.15469574226086485,0.5000874118685297,5171,
C,q09_gain,subjective,trend,medical-food,HC3,-0.0064461406423814704,0.05792731551027474,-0.11998159276360842,0.10708931147884548,0.9113944655368389,5171,
C,q10_effort,subjective,trend,food-cash,HC1,0.03656254074837077,0.06128648115738015,-0.08355675505928696,0.15668183655602852,0.5507850834782633,5171,
C,q10_effort,subjective,trend,medical-cash,HC1,0.031597679636020434,0.05813982481711309,-0.08235428307298927,0.14554964234503015,0.5868011613347119,5171,
C,q10_effort,subjective,trend,medical-food,HC1,-0.004964861112350338,0.05772879724620489,-0.11811122458572697,0.10818150236102629,0.9314638759410367,5171,
C,q10_effort,subjective,trend,food-cash,HC3,0.03656254074837077,0.06161825289823035,-0.08420701572244152,0.15733209721918306,0.5529322798407884,5171,
C,q10_effort,subjective,trend,medical-cash,HC3,0.031597679636020434,0.05845172604028943,-0.08296559823714887,0.14616095750918973,0.5887989276217007,5171,
C,q10_effort,subjective,trend,medical-food,HC3,-0.004964861112350338,0.05802306542685742,-0.11868797962160206,0.10875825739690138,0.9318106122186901,5171,
C,q11_mobility,subjective,trend,food-cash,HC1,0.04626925372481159,0.06059319203829133,-0.07249122037855857,0.16502972782818176,0.44510277383346464,5171,
C,q11_mobility,subjective,trend,medical-cash,HC1,0.10724668665423628,0.05744515889169753,-0.005343755859671728,0.2198371291681443,0.061909914365041833,5171,
C,q11_mobility,subjective,trend,medical-food,HC1,0.060977432929424695,0.055790974264552304,-0.048370867291498844,0.17032573315034824,0.2744103418616928,5171,
C,q11_mobility,subjective,trend,food-cash,HC3,0.04626925372481159,0.06083419822573996,-0.0729635838260092,0.16550209127563237,0.44690817321428267,5171,
C,q11_mobility,subjective,trend,medical-cash,HC3,0.10724668665423628,0.05767473550470444,-0.00579371775285796,0.22028709106133054,0.06295503234091765,5171,
C,q11_mobility,subjective,trend,medical-food,HC3,0.060977432929424695,0.05600324265025092,-0.04878690568252459,0.170741771541374,0.27623340983524136,5171,
C,q13_pressure,subjective,trend,food-cash,HC1,0.06958264655905945,0.06096775560662709,-0.049911958648169594,0.18907725176628848,0.25374409855358826,5171,
C,q13_pressure,subjective,trend,medical-cash,HC1,0.10663426344507684,0.05819398619169628,-0.007423853607469083,0.22069238049762277,0.06689286333512436,5171,
C,q13_pressure,subjective,trend,medical-food,HC1,0.037051616886017394,0.057842412673369765,-0.07631742873269053,0.1504206625047253,0.5218076845538882,5171,
C,q13_pressure,subjective,trend,food-cash,HC3,0.06958264655905945,0.06125449677132775,-0.05047396100386796,0.18963925412198684,0.25597338455052987,5171,
C,q13_pressure,subjective,trend,medical-cash,HC3,0.10663426344507684,0.05845729084972538,-0.007939921254167759,0.22120844814432145,0.06813095898673635,5171,
C,q13_pressure,subjective,trend,medical-food,HC3,0.037051616886017394,0.05810537306325931,-0.07683282162623464,0.15093605539826943,0.5236934076924841,5171,
C,q15_fut_self,subjective,trend,food-cash,HC1,0.05826023453863278,0.05844003473189996,-0.05628012879116102,0.17280059786842658,0.31880172224464043,5171,
C,q15_fut_self,subjective,trend,medical-cash,HC1,0.06146744765259085,0.05716325369558336,-0.050570470829878686,0.1735053661350604,0.282241994684332,5171,
C,q15_fut_self,subjective,trend,medical-food,HC1,0.0032072131139580726,0.0562128644627993,-0.10696797670096006,0.11338240292887619,0.9545015509715289,5171,
C,q15_fut_self,subjective,trend,food-cash,HC3,0.05826023453863278,0.058674334585112564,-0.05673934806504074,0.1732598171423063,0.3207380259478386,5171,
C,q15_fut_self,subjective,trend,medical-cash,HC3,0.06146744765259085,0.05739468826278133,-0.05102407424636432,0.17395896955154602,0.2841871624234644,5171,
C,q15_fut_self,subjective,trend,medical-food,HC3,0.0032072131139580726,0.056448265948614365,-0.1074293551350648,0.11384378136298093,0.9546910848431127,5171,
C,q17a_fut_econ,subjective,trend,food-cash,HC1,0.0808872138263512,0.05797692047520553,-0.03274546223959447,0.19451988989229685,0.16296690220725507,5171,
C,q17a_fut_econ,subjective,trend,medical-cash,HC1,0.0388095912132101,0.057199683874910145,-0.07329972910869026,0.15091891153511047,0.4974590930399059,5171,
C,q17a_fut_econ,subjective,trend,medical-food,HC1,-0.042077622613141095,0.05563362893011766,-0.15111753164543734,0.06696228641915514,0.4494487793187417,5171,
C,q17a_fut_econ,subjective,trend,food-cash,HC3,0.0808872138263512,0.0582107060129036,-0.03320367347358903,0.19497810112629144,0.1646628154756936,5171,
C,q17a_fut_econ,subjective,trend,medical-cash,HC3,0.0388095912132101,0.05743727910413335,-0.07376540720086627,0.1513845896272865,0.4992397407500965,5171,
C,q17a_fut_econ,subjective,trend,medical-food,HC3,-0.042077622613141095,0.055859925444685654,-0.15156106466381755,0.06740581943753535,0.45128750424815645,5171,
C,q17b_fut_job,subjective,trend,food-cash,HC1,0.04253185693408529,0.059304100447215485,-0.07370204407800278,0.15876575794617337,0.4732615591538982,5171,
C,q17b_fut_job,subjective,trend,medical-cash,HC1,0.08483838365704616,0.05658133264744023,-0.02605899052921705,0.19573575784330938,0.13376836550503932,5171,
C,q17b_fut_job,subjective,trend,medical-food,HC1,0.04230652672296087,0.05585958864752712,-0.06717625521741474,0.15178930866333648,0.4488266150167095,5171,
C,q17b_fut_job,subjective,trend,food-cash,HC3,0.04253185693408529,0.05952497517840084,-0.07413495059622104,0.15919866446439163,0.474904949283398,5171,
C,q17b_fut_job,subjective,trend,medical-cash,HC3,0.08483838365704616,0.05679413967822593,-0.02647608464521392,0.19615285195930623,0.13523113411606624,5171,
C,q17b_fut_job,subjective,trend,medical-food,HC3,0.04230652672296087,0.05605856510390564,-0.06756624190568805,0.1521792953516098,0.45043834585568054,5171,
C,q17c_fut_price,subjective,trend,food-cash,HC1,0.11908286305840071,0.05863069458554625,0.004168813282162509,0.23399691283463891,0.042248208685180415,5171,
C,q17c_fut_price,subjective,trend,medical-cash,HC1,0.14252028322166982,0.05656977668367779,0.031645558308187646,0.253395008135152,0.011756454299474674,5171,
C,q17c_fut_price,subjective,trend,medical-food,HC1,0.023437420163269107,0.05605541225253779,-0.08642916899025023,0.13330400931678843,0.6758654973147027,5171,
C,q17c_fut_price,subjective,trend,food-cash,HC3,0.11908286305840071,0.05884313605089332,0.0037524356612593374,0.2344132904555421,0.042997514342868394,5171,
C,q17c_fut_price,subjective,trend,medical-cash,HC3,0.14252028322166982,0.05677666774212795,0.031240059284901964,0.25380050715843766,0.012066585849219283,5171,
C,q17c_fut_price,subjective,trend,medical-food,HC3,0.023437420163269107,0.05625616915862092,-0.08682264529582084,0.13369748562235906,0.6769567036200317,5171,
C,q17e_fut_welfare,subjective,trend,food-cash,HC1,0.10082777577272255,0.0591819656203742,-0.015166745377498556,0.21682229692294364,0.08843885068463943,5171,
C,q17e_fut_welfare,subjective,trend,medical-cash,HC1,0.06043050878469461,0.05743632350865057,-0.05214261669665174,0.17300363426604096,0.2927396723939911,5171,
C,q17e_fut_welfare,subjective,trend,medical-food,HC1,-0.04039726698802794,0.055042137472306574,-0.14827787406585136,0.06748334008979548,0.46298928655142424,5171,
C,q17e_fut_welfare,subjective,trend,food-cash,HC3,0.10082777577272255,0.05942715035404613,-0.015647298625054595,0.2173028501704997,0.08976061902364489,5171,
C,q17e_fut_welfare,subjective,trend,medical-cash,HC3,0.06043050878469461,0.05768221615984673,-0.05262455743705928,0.1734855750064485,0.2948020091533493,5171,
C,q17e_fut_welfare,subjective,trend,medical-food,HC3,-0.04039726698802794,0.05525429339811085,-0.14869369203953448,0.06789915806347861,0.4647086446437494,5171,
C,q18_ses_now,subjective,trend,food-cash,HC1,0.03991782859101787,0.05926856223765,-0.0762464188102468,0.15608207599228255,0.5006243994332438,5171,
C,q18_ses_now,subjective,trend,medical-cash,HC1,0.04490132448235591,0.05700104041479834,-0.06681866181196089,0.1566213107766727,0.43085573231420404,5171,
C,q18_ses_now,subjective,trend,medical-food,HC1,0.0049834958913380425,0.057059007367779406,-0.1068501035431152,0.11681709532579126,0.9304017868153922,5171,
C,q18_ses_now,subjective,trend,food-cash,HC3,0.03991782859101787,0.05947462828602584,-0.07665030084349994,0.15648595802553567,0.5021096424203517,5171,
C,q18_ses_now,subjective,trend,medical-cash,HC3,0.04490132448235591,0.05719674177081407,-0.06720222942147737,0.1570048783861892,0.4324342748921709,5171,
C,q18_ses_now,subjective,trend,medical-food,HC3,0.0049834958913380425,0.05725017100473839,-0.10722477738670849,0.11719176916938456,0.9306335943463268,5171,
C,q19_ses_past5,subjective,trend,food-cash,HC1,0.04684011110779629,0.05897530243089486,-0.06874935763411513,0.1624295798497077,0.4270600005663381,5171,
C,q19_ses_past5,subjective,trend,medical-cash,HC1,0.09724210143270959,0.05680795648814491,-0.014099447319372932,0.2085836501847921,0.08693923875622958,5171,
C,q19_ses_past5,subjective,trend,medical-food,HC1,0.0504019903249133,0.05612072839994454,-0.05959261612513217,0.16039659677495877,0.36913257958074075,5171,
C,q19_ses_past5,subjective,trend,food-cash,HC3,0.04684011110779629,0.059210026238333914,-0.0692094078430098,0.16288963005860238,0.4288949091084797,5171,
C,q19_ses_past5,subjective,trend,medical-cash,HC3,0.09724210143270959,0.057036343979748966,-0.014547078577436312,0.2090312814428555,0.08821033386791362,5171,
C,q19_ses_past5,subjective,trend,medical-food,HC3,0.0504019903249133,0.05633683756839036,-0.06001618231201489,0.16082016296184148,0.37097195001583105,5171,
C,q20_ses_next1,subjective,trend,food-cash,HC1,0.03629130025254081,0.05842451015697179,-0.07821863546951846,0.1508012359746001,0.5344906217421078,5171,
C,q20_ses_next1,subjective,trend,medical-cash,HC1,0.07429615679337548,0.05762671497180727,-0.03865012909872188,0.18724244268547285,0.19730567216594996,5171,
C,q20_ses_next1,subjective,trend,medical-food,HC1,0.038004856540834665,0.05712743671545962,-0.07396286195055735,0.1499725750322267,0.5058813220490868,5171,
C,q20_ses_next1,subjective,trend,food-cash,HC3,0.03629130025254081,0.058658159618971605,-0.07867658000004527,0.1512591805051269,0.5361196613092443,5171,
C,q20_ses_next1,subjective,trend,medical-cash,HC3,0.07429615679337548,0.057867212902589754,-0.03912149638141196,0.18771380996816292,0.19917427347451422,5171,
C,q20_ses_next1,subjective,trend,medical-food,HC3,0.038004856540834665,0.05736057219096111,-0.07441979908605889,0.1504295121677282,0.507611995360971,5171,
C,q01_lifesat,attitudes,trend,food-cash,HC1,0.06074398070935987,0.05951311205289109,-0.05589957552220325,0.177387536940923,0.3074049781535205,5171,
C,q01_lifesat,attitudes,trend,medical-cash,HC1,0.034199212940078494,0.05836935449260647,-0.08020261966628138,0.14860104554643838,0.5579357153967353,5171,
C,q01_lifesat,attitudes,trend,medical-food,HC1,-0.02654476776928138,0.05670063358704045,-0.1376759675004828,0.08458643196192003,0.6396727076000619,5171,
C,q01_lifesat,attitudes,trend,food-cash,HC3,0.06074398070935987,0.05983225991955469,-0.05652509384660671,0.17801305526532646,0.3099924160684585,5171,
C,q01_lifesat,attitudes,trend,medical-cash,HC3,0.034199212940078494,0.05868414798177538,-0.08081960356762015,0.14921802944777712,0.5600498407827563,5171,
C,q01_lifesat,attitudes,trend,medical-food,HC3,-0.02654476776928138,0.05701859411849298,-0.13829915869063497,0.0852096231520722,0.6415406369898864,5171,
C,q02_safety,attitudes,trend,food-cash,HC1,0.07582413690018727,0.05796428687983511,-0.037783777773837124,0.18943205157421167,0.19083323131684382,5171,
C,q02_safety,attitudes,trend,medical-cash,HC1,-0.014539086487177319,0.05735580444699927,-0.12695439750761817,0.09787622453326351,0.7998900778399204,5171,
C,q02_safety,attitudes,trend,medical-food,HC1,-0.09036322338736459,0.05487140245875022,-0.19790919598771758,0.017182749212988402,0.09959542245392902,5171,
C,q02_safety,attitudes,trend,food-cash,HC3,0.07582413690018727,0.05829018734584537,-0.03842253094976206,0.1900708047501366,0.19332538776447827,5171,
C,q02_safety,attitudes,trend,medical-cash,HC3,-0.014539086487177319,0.057682360921592055,-0.1275944364367384,0.09851626346238375,0.8009991012770588,5171,
C,q02_safety,attitudes,trend,medical-food,HC3,-0.09036322338736459,0.05515100487599053,-0.19845720665549893,0.017730759880769748,0.10132385190472977,5171,
C,q03a_fair_dist,attitudes,trend,food-cash,HC1,0.04138653948651092,0.058191246738135805,-0.07266620833571916,0.155439287308741,0.4769504617593059,5171,
C,q03a_fair_dist,attitudes,trend,medical-cash,HC1,0.11005642745587063,0.05606337221032042,0.00017423707177888215,0.21993861783996238,0.04963782665009265,5171,
C,q03a_fair_dist,attitudes,trend,medical-food,HC1,0.06866988796935972,0.05447764306895288,-0.03810433040841603,0.17544410634713548,0.20748362885903282,5171,
C,q03a_fair_dist,attitudes,trend,food-cash,HC3,0.04138653948651092,0.058398576831908064,-0.07307256785242408,0.15584564682544594,0.4785163183491571,5171,
C,q03a_fair_dist,attitudes,trend,medical-cash,HC3,0.11005642745587063,0.05626358269518529,-0.00021816826788356725,0.22033102317962483,0.05045498004212381,5171,
C,q03a_fair_dist,attitudes,trend,medical-food,HC3,0.06866988796935972,0.05466308016498626,-0.03846778043803914,0.17580755637675857,0.20902936517504034,5171,
C,q03b_fair_opp,attitudes,trend,food-cash,HC1,0.041806314037973524,0.058393569792922796,-0.07264297968488118,0.15625560776082822,0.47402816884554744,5171,
C,q03b_fair_opp,attitudes,trend,medical-cash,HC1,0.07131823104832766,0.056015772644281384,-0.03847066590064785,0.18110712799730316,0.20295373488939106,5171,
C,q03b_fair_opp,attitudes,trend,medical-food,HC1,0.029511917010354133,0.05477572656633704,-0.0778465342866803,0.13687036830738858,0.5900405418801801,5171,
C,q03b_fair_opp,attitudes,trend,food-cash,HC3,0.041806314037973524,0.05860388483070339,-0.07305518958433832,0.15666781766028537,0.47561619102179453,5171,
C,q03b_fair_opp,attitudes,trend,medical-cash,HC3,0.07131823104832766,0.05621930990370437,-0.03886959159862888,0.1815060536952842,0.20459382814192228,5171,
C,q03b_fair_opp,attitudes,trend,medical-food,HC3,0.029511917010354133,0.05496617322670616,-0.07821980288197972,0.13724363690268798,0.5913294194047554,5171,
C,q03c_fair_rule,attitudes,trend,food-cash,HC1,0.041308072610701636,0.05785827238897461,-0.07209205747939684,0.1547082027008001,0.47525639808054265,5171,
C,q03c_fair_rule,attitudes,trend,medical-cash,HC1,0.0501399392513137,0.05634601000229088,-0.06029621102571006,0.16057608952833746,0.37354221965123824,5171,
C,q03c_fair_rule,attitudes,trend,medical-food,HC1,0.008831866640612064,0.0550709039315725,-0.09910512166133528,0.11676885494255942,0.8725875351849974,5171,
C,q03c_fair_rule,attitudes,trend,food-cash,HC3,0.041308072610701636,0.05808679057092349,-0.07253994488582921,0.15515609010723247,0.4769950062531184,5171,
C,q03c_fair_rule,attitudes,trend,medical-cash,HC3,0.0501399392513137,0.05657199756118144,-0.0607391385020897,0.1610190170047171,0.37545419578376216,5171,
C,q03c_fair_rule,attitudes,trend,medical-food,HC3,0.008831866640612064,0.05529337332567151,-0.09954115366143182,0.11720488694265593,0.8730958176083718,5171,
C,q04_trust_gov,attitudes,trend,food-cash,HC1,0.024764000423010742,0.05940075818718467,-0.09165934627824396,0.14118734712426545,0.6767537167296453,5171,
C,q04_trust_gov,attitudes,trend,medical-cash,HC1,0.007394532266250561,0.057274300070669054,-0.10486103311200067,0.11965009764450178,0.8972727178187883,5171,
C,q04_trust_gov,attitudes,trend,medical-food,HC1,-0.01736946815676018,0.055324610583541045,-0.12580371235920412,0.09106477604568378,0.7535548042852824,5171,
C,q04_trust_gov,attitudes,trend,food-cash,HC3,0.024764000423010742,0.05966892956187846,-0.09218495251432839,0.14171295336034986,0.6781247927986012,5171,
C,q04_trust_gov,attitudes,trend,medical-cash,HC3,0.007394532266250561,0.05756716214726686,-0.10543503223456996,0.12022409676707108,0.8977924482132283,5171,
C,q04_trust_gov,attitudes,trend,medical-food,HC3,-0.01736946815676018,0.055583912350437054,-0.1263119344834479,0.09157299816992756,0.7546674592029514,5171,
C,q05_trust_soc,attitudes,trend,food-cash,HC1,0.06733365870917503,0.05987547576870316,-0.05002011735468387,0.18468743477303393,0.2607748685555379,5171,
