sample,amount,outcome,variable,concept,family,estimand,effect,se,lo,hi,p,N,q
clean,200,mpc_alt,q42_age,age,objective,medical-food,-0.0008603762645991997,0.01990801714244442,-0.03987937286739627,0.03815862033819787,0.9655280937257417,1750,
clean,200,mpc_alt,q41_gender,gender,objective,food-cash,-0.03936145735237773,0.01874069926775609,-0.07609255296227582,-0.002630361742479624,0.0357007392339256,1750,
clean,200,mpc_alt,q41_gender,gender,objective,medical-cash,-0.024797939770877332,0.017731771292248833,-0.059551572885786296,0.009955693344031631,0.1619619975587243,1750,
clean,200,mpc_alt,q41_gender,gender,objective,medical-food,0.014563517581500394,0.016964195741154195,-0.0186856950978496,0.04781273026085039,0.39062438436448554,1750,
clean,200,mpc_alt,q43_edu,education,objective,food-cash,0.004044518476392558,0.018982941718657657,-0.033161363612799324,0.04125040056558445,0.8312796330518639,1750,
clean,200,mpc_alt,q43_edu,education,objective,medical-cash,-0.01729795339824958,0.018848977969112123,-0.05424127136309827,0.01964536456659911,0.358769104361666,1750,
clean,200,mpc_alt,q43_edu,education,objective,medical-food,-0.021342471874642138,0.016683464589576393,-0.05404146160756118,0.011356517858276904,0.20080587284882312,1750,
clean,200,mpc_alt,income_h,monthly income harmonized 1-6,objective,food-cash,0.04154710428970117,0.0188245946037484,0.004651576842787254,0.07844263173661509,0.02730951707178047,1750,
clean,200,mpc_alt,income_h,monthly income harmonized 1-6,objective,medical-cash,-0.015329066521918419,0.019999882131202254,-0.05452811519412102,0.02386998215028418,0.44340392659387995,1750,
clean,200,mpc_alt,income_h,monthly income harmonized 1-6,objective,medical-food,-0.05687617081161959,0.017832233623454066,-0.09182670647749375,-0.02192563514574543,0.0014251190377434985,1750,
clean,200,mpc_alt,q23_hukou,hukou,objective,food-cash,0.000958913638513908,0.01828467204146495,-0.03487838503188386,0.036796212308911676,0.9581752510330023,1750,
clean,200,mpc_alt,q23_hukou,hukou,objective,medical-cash,0.0175148063384203,0.017896554148869856,-0.0175617952407355,0.0525914079175761,0.327743454964712,1750,
clean,200,mpc_alt,q23_hukou,hukou,objective,medical-food,0.016555892699906392,0.0172655055556166,-0.017283876363978358,0.05039566176379114,0.33760914163355193,1750,
clean,200,mpc_alt,q24_workstat,employment status,objective,food-cash,-0.012567247487904599,0.01908325944554024,-0.049969748708797265,0.02483525373298807,0.5101858908863891,1750,
clean,200,mpc_alt,q24_workstat,employment status,objective,medical-cash,0.014155846872885583,0.020190292112442054,-0.025416398504843972,0.05372809225061514,0.4832272253436106,1750,
clean,200,mpc_alt,q24_workstat,employment status,objective,medical-food,0.026723094360790182,0.017884113770221127,-0.008329124524260063,0.06177531324584043,0.13511383324342627,1750,
clean,200,mpc_alt,q25_unittype,work-unit type,objective,food-cash,-0.02040610199787667,0.018665508536347086,-0.05698982648224189,0.016177622486488557,0.27428323123787646,1750,
clean,200,mpc_alt,q25_unittype,work-unit type,objective,medical-cash,0.0065890034851362,0.018891900385626215,-0.03043844087020954,0.04361644784048194,0.7272589913342198,1750,
clean,200,mpc_alt,q25_unittype,work-unit type,objective,medical-food,0.02699510548301287,0.01651869912800626,-0.005380949879332596,0.05937116084535834,0.10221371925689271,1750,
clean,200,mpc_alt,q26_housing,housing tenure,objective,food-cash,-0.0212186577262717,0.018595638132618005,-0.05766543873574266,0.015228123283199255,0.25384677065436156,1750,
clean,200,mpc_alt,q26_housing,housing tenure,objective,medical-cash,0.012943185938695475,0.019455215018600102,-0.02518833480924348,0.05107470668663443,0.5058707467012016,1750,
clean,200,mpc_alt,q26_housing,housing tenure,objective,medical-food,0.034161843664967176,0.017341948815117438,0.0001722485655999348,0.06815143876433441,0.0488502376803544,1750,
clean,200,mpc_alt,q27_minorchild,minor child,needs,food-cash,-0.006160551582305044,0.018807455601709783,-0.04302248720249231,0.030701384037882223,0.7432451168942573,1750,
clean,200,mpc_alt,q27_minorchild,minor child,needs,medical-cash,0.00533469044664914,0.017899290953942056,-0.029747275171880878,0.040416656065179156,0.7656732412625734,1750,
clean,200,mpc_alt,q27_minorchild,minor child,needs,medical-food,0.011495242028954184,0.01701236294591819,-0.02184837663696921,0.04483886069487757,0.49923156948348046,1750,
clean,200,mpc_alt,q28_hhsize,household size,needs,food-cash,-0.031910595473409235,0.0193461723302811,-0.06982839647946552,0.006007205532647053,0.09905493333460763,1750,
clean,200,mpc_alt,q28_hhsize,household size,needs,medical-cash,-0.003844624640813585,0.01836571163445112,-0.039840757994786036,0.03215150871315886,0.8341850990103926,1750,
clean,200,mpc_alt,q28_hhsize,household size,needs,medical-food,0.02806597083259565,0.017591596284912928,-0.006412924316402304,0.0625448659815936,0.1106185207259111,1750,
clean,200,mpc_alt,q29_foodexp,monthly food spending,needs,food-cash,0.00942235891934567,0.020677116469334428,-0.031104044664689814,0.04994876250338115,0.6486127847331359,1750,
clean,200,mpc_alt,q29_foodexp,monthly food spending,needs,medical-cash,-0.04350139347651812,0.019635706699558112,-0.08198667141864388,-0.005016115534392372,0.026731053760732135,1750,
clean,200,mpc_alt,q29_foodexp,monthly food spending,needs,medical-food,-0.05292375239586379,0.017937688342311957,-0.08808097551269921,-0.017766529279028373,0.0031734004144125844,1750,
clean,200,mpc_alt,q30_medexp,annual OOP medical spending,needs,food-cash,-0.028678150731861567,0.020325577220320124,-0.06851555004867675,0.01115924858495362,0.15826258484886957,1750,
clean,200,mpc_alt,q30_medexp,annual OOP medical spending,needs,medical-cash,0.014001855963151429,0.020393376823397067,-0.02596842813386068,0.053972140060163536,0.4923421404390298,1750,
clean,200,mpc_alt,q30_medexp,annual OOP medical spending,needs,medical-food,0.042680006695013,0.018796582289241835,0.005839382375655559,0.07952063101437043,0.023169633826828743,1750,
clean,200,mpc_alt,q31_gotsubsidy,prior subsidy,objective,food-cash,0.01591304299284773,0.017996984574542695,-0.01936039860357886,0.05118648458927432,0.37658498253110173,1750,
clean,200,mpc_alt,q31_gotsubsidy,prior subsidy,objective,medical-cash,0.014150838534730844,0.01718796944683893,-0.0195369625484483,0.04783863961790998,0.41033796638408404,1750,
clean,200,mpc_alt,q31_gotsubsidy,prior subsidy,objective,medical-food,-0.0017622044581168863,0.01656660459234927,-0.034232152805237316,0.03070774388900354,0.9152880892298397,1750,
clean,200,mpc_alt,q49_citytier,city tier,objective,food-cash,0.0002574930677979905,0.018685651253113698,-0.036365710415980586,0.036880696551576574,0.9890052940417856,1750,
clean,200,mpc_alt,q49_citytier,city tier,objective,medical-cash,0.013009662511566683,0.017522283054877432,-0.021333381202909563,0.04735270622604293,0.4578063197787957,1750,
clean,200,mpc_alt,q49_citytier,city tier,objective,medical-food,0.012752169443768693,0.016423174488329785,-0.019436661065174717,0.0449409999527121,0.4374691142386967,1750,
clean,200,mpc_alt,q06_socsec,perceived social protection,subjective_economic,food-cash,0.006287668432074352,0.02151080587846431,-0.035872736368148174,0.04844807323229688,0.7700551308350209,1750,
clean,200,mpc_alt,q06_socsec,perceived social protection,subjective_economic,medical-cash,-0.005139975075958452,0.02194215594582665,-0.048145810472940094,0.03786586032102319,0.8147900141537932,1750,
clean,200,mpc_alt,q06_socsec,perceived social protection,subjective_economic,medical-food,-0.011427643508032805,0.020465224465419585,-0.05153874639578317,0.028683459379717564,0.5765758708382132,1750,
clean,200,mpc_alt,q07_emergfund,emergency liquidity,subjective_economic,food-cash,0.01650527720316261,0.021392070485881404,-0.025422410503907193,0.058432964910232414,0.4403747600427077,1750,
clean,200,mpc_alt,q07_emergfund,emergency liquidity,subjective_economic,medical-cash,-0.012068369360913064,0.02107558427662579,-0.05337575549623826,0.02923901677441213,0.566899820477444,1750,
clean,200,mpc_alt,q07_emergfund,emergency liquidity,subjective_economic,medical-food,-0.028573646564075676,0.019361332989979132,-0.06652116191712197,0.009373868788970618,0.1399949370223673,1750,
clean,200,mpc_alt,q09_gain,sense of gain,subjective_economic,food-cash,-0.0034873135824409437,0.02084844893830577,-0.044349522635042576,0.03737489547016069,0.8671578523117986,1750,
clean,200,mpc_alt,q09_gain,sense of gain,subjective_economic,medical-cash,-0.013618945684073208,0.02059499028263418,-0.05398438489998859,0.02674649353184217,0.5084361738618094,1750,
clean,200,mpc_alt,q09_gain,sense of gain,subjective_economic,medical-food,-0.010131632101632265,0.020351085893305376,-0.05001902749879195,0.02975576329552742,0.618595174824462,1750,
clean,200,mpc_alt,q10_effort,returns to effort,subjective_economic,food-cash,0.0051399246947472195,0.02232713040493535,-0.038620446777055256,0.0489002961665497,0.8179287307113889,1750,
clean,200,mpc_alt,q10_effort,returns to effort,subjective_economic,medical-cash,-0.009032102057501183,0.022073370817073876,-0.052295113876363444,0.034230909761361075,0.6824035750386921,1750,
clean,200,mpc_alt,q10_effort,returns to effort,subjective_economic,medical-food,-0.014172026752248403,0.021105808928654695,-0.055538652116995504,0.0271945986124987,0.5019178687329303,1750,
clean,200,mpc_alt,q11_mobility,upward mobility,subjective_economic,food-cash,0.011741749403622928,0.020562409799435525,-0.028559833238624176,0.052043332045870035,0.5679794213610823,1750,
clean,200,mpc_alt,q11_mobility,upward mobility,subjective_economic,medical-cash,0.0004038857881142087,0.02034829194989225,-0.03947803358058091,0.04028580515680932,0.98416412163479,1750,
clean,200,mpc_alt,q11_mobility,upward mobility,subjective_economic,medical-food,-0.011337863615508719,0.018545749367672712,-0.047686864442453715,0.02501113721143628,0.5409707607556684,1750,
clean,200,mpc_alt,q13_pressure,pressure affordability,subjective_economic,food-cash,0.006285324896234156,0.021484854304600256,-0.03582421575387269,0.04839486554634101,0.7698685998661916,1750,
clean,200,mpc_alt,q13_pressure,pressure affordability,subjective_economic,medical-cash,-0.008502849055140961,0.021118605172675817,-0.04989455459730685,0.03288885648702493,0.6872251380821603,1750,
clean,200,mpc_alt,q13_pressure,pressure affordability,subjective_economic,medical-food,-0.014788173951375116,0.019864727335751127,-0.05372232409215563,0.024145976189405397,0.4566080033648495,1750,
clean,200,mpc_alt,q15_fut_self,future self,subjective_economic,food-cash,-0.01499162345788884,0.019882410445574986,-0.05396043185705878,0.0239771849412811,0.450840584890595,1750,
clean,200,mpc_alt,q15_fut_self,future self,subjective_economic,medical-cash,-0.028415598953651477,0.020416514584230057,-0.06843123222857914,0.011600034321276188,0.16398454328321932,1750,
clean,200,mpc_alt,q15_fut_self,future self,subjective_economic,medical-food,-0.013423975495762637,0.019751765060882186,-0.05213672364618831,0.025288772654663033,0.4967360946525857,1750,
clean,200,mpc_alt,q17a_fut_econ,economic outlook,subjective_economic,food-cash,0.010603797899739332,0.020609251788028908,-0.02978959335311504,0.0509971891525937,0.6068910019561558,1750,
clean,200,mpc_alt,q17a_fut_econ,economic outlook,subjective_economic,medical-cash,0.0012047642979055714,0.020821089035215287,-0.03960382033001821,0.04201334892582936,0.9538579994029964,1750,
clean,200,mpc_alt,q17a_fut_econ,economic outlook,subjective_economic,medical-food,-0.009399033601833761,0.019665903873519106,-0.047943496917357956,0.02914542971369043,0.6326961133614587,1750,
clean,200,mpc_alt,q17b_fut_job,employment/income outlook,subjective_economic,food-cash,0.0023856538008810864,0.0206504009905251,-0.03808838840685837,0.04285969600862054,0.9080283832155659,1750,
clean,200,mpc_alt,q17b_fut_job,employment/income outlook,subjective_economic,medical-cash,0.0007331173106160048,0.019922859676585913,-0.038314970124537696,0.039781204745769704,0.9706462320174845,1750,
clean,200,mpc_alt,q17b_fut_job,employment/income outlook,subjective_economic,medical-food,-0.0016525364902650816,0.018608403890742652,-0.038124337925895695,0.03481926494536553,0.929236150112333,1750,
clean,200,mpc_alt,q17c_fut_price,price/affordability outlook,subjective_economic,food-cash,0.03093099354339767,0.019803641958192477,-0.007883431457385855,0.0697454185441812,0.11831529426000849,1750,
clean,200,mpc_alt,q17c_fut_price,price/affordability outlook,subjective_economic,medical-cash,0.016922738299207297,0.019615282642546538,-0.021522509226757573,0.05536798582517217,0.38828465813707425,1750,
clean,200,mpc_alt,q17c_fut_price,price/affordability outlook,subjective_economic,medical-food,-0.014008255244190373,0.018406333108297,-0.05008400522389968,0.02206749473551893,0.44662345764539335,1750,
clean,200,mpc_alt,q17e_fut_welfare,welfare outlook,subjective_economic,food-cash,0.016775105008727968,0.021282507168839688,-0.024937842542913334,0.05848805256036927,0.43057333027717837,1750,
clean,200,mpc_alt,q17e_fut_welfare,welfare outlook,subjective_economic,medical-cash,0.0024829413991315735,0.021314663144977337,-0.03929303070762725,0.04425891350589039,0.9072643489493507,1750,
clean,200,mpc_alt,q17e_fut_welfare,welfare outlook,subjective_economic,medical-food,-0.014292163609596394,0.019184012169802842,-0.051892136541388065,0.023307809322195273,0.4562693708718748,1750,
clean,200,mpc_alt,q18_ses_now,subjective SES,subjective_economic,food-cash,0.0193563447333558,0.01972520519946468,-0.019304347045257183,0.05801703651196878,0.32644480098098594,1750,
clean,200,mpc_alt,q18_ses_now,subjective SES,subjective_economic,medical-cash,0.001458033259984079,0.019874699966769147,-0.037495662878422854,0.040411729398391015,0.9415186353952387,1750,
clean,200,mpc_alt,q18_ses_now,subjective SES,subjective_economic,medical-food,-0.01789831147337172,0.018591425720620433,-0.05433683630703939,0.01854021336029595,0.3356887563540213,1750,
clean,200,mpc_alt,q19_ses_past5,past mobility,subjective_economic,food-cash,0.013372521612860096,0.020164290658149404,-0.026148761850910203,0.05289380507663039,0.5072163163949475,1750,
clean,200,mpc_alt,q19_ses_past5,past mobility,subjective_economic,medical-cash,0.009055301595406986,0.01986378933163611,-0.029877010091090745,0.04798761328190472,0.6484836100882068,1750,
clean,200,mpc_alt,q19_ses_past5,past mobility,subjective_economic,medical-food,-0.00431722001745311,0.019243402299508595,-0.04203359546450522,0.033399155429598995,0.8224864808878498,1750,
clean,200,mpc_alt,q20_ses_next1,expected mobility,subjective_economic,food-cash,-0.006696806148160334,0.019641039984608588,-0.0451925371369043,0.03179892484058364,0.7331338037077444,1750,
clean,200,mpc_alt,q20_ses_next1,expected mobility,subjective_economic,medical-cash,-0.0030586689610339842,0.020252223970306325,-0.04275229854967316,0.0366349606276052,0.879953002130186,1750,
clean,200,mpc_alt,q20_ses_next1,expected mobility,subjective_economic,medical-food,0.00363813718712635,0.019660494520012502,-0.034895723990345254,0.04217199836459795,0.8531913074119138,1750,
clean,200,mpc_alt,q01_lifesat,life satisfaction,attitudes,food-cash,0.008437733513539733,0.020472987621725402,-0.03168858488097639,0.04856405190805586,0.6802369407599635,1750,
clean,200,mpc_alt,q01_lifesat,life satisfaction,attitudes,medical-cash,-0.009856861138432222,0.02150147317185125,-0.051998974169814874,0.03228525189295042,0.6466455205287188,1750,
clean,200,mpc_alt,q01_lifesat,life satisfaction,attitudes,medical-food,-0.018294594651971953,0.02023808144693862,-0.05796050540415991,0.021371316100216003,0.36601193369869345,1750,
clean,200,mpc_alt,q02_safety,safety,attitudes,food-cash,0.007215791197067891,0.02155743353378419,-0.03503600212826515,0.04946758452240093,0.7378332668759641,1750,
clean,200,mpc_alt,q02_safety,safety,attitudes,medical-cash,-0.03048018889109111,0.02054925795583785,-0.07075599439355647,0.00979561661137425,0.13800151296073834,1750,
clean,200,mpc_alt,q02_safety,safety,attitudes,medical-food,-0.037695980088159,0.020186734733825124,-0.07726125313192,0.0018692929556020019,0.06185078480842694,1750,
clean,200,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,food-cash,0.015615654922772948,0.020032157441115077,-0.02364665219444865,0.054877962039994545,0.4356679478872876,1750,
clean,200,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,medical-cash,-0.005483391506065894,0.019807542552251037,-0.04430546153072251,0.03333867851859072,0.7819079499788436,1750,
clean,200,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,medical-food,-0.021099046428838843,0.01863658328964834,-0.057626078471430586,0.015427985613752901,0.2575795270747586,1750,
clean,200,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,food-cash,0.015740263588328994,0.020023012975960625,-0.023504120706531996,0.054984647883189984,0.4318038403685124,1750,
clean,200,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,medical-cash,-0.006402781680921423,0.019598411729176587,-0.044814962824294896,0.03200939946245206,0.7438955502089539,1750,
clean,200,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,medical-food,-0.022143045269250417,0.018736930901738093,-0.05886675501747268,0.014580664478971845,0.23729056815129212,1750,
clean,200,mpc_alt,q03c_fair_rule,rule fairness,attitudes,food-cash,0.005055514119062647,0.020060212511426728,-0.03426177992555353,0.04437280816367882,0.8010279413368475,1750,
clean,200,mpc_alt,q03c_fair_rule,rule fairness,attitudes,medical-cash,-0.013070201680396989,0.019711031419909056,-0.05170311336155614,0.02556271000076216,0.5072724646235511,1750,
clean,200,mpc_alt,q03c_fair_rule,rule fairness,attitudes,medical-food,-0.018125715799459638,0.019377507873624716,-0.05610493334190541,0.019853501742986134,0.3495823315843678,1750,
clean,200,mpc_alt,q04_trust_gov,institutional trust,attitudes,food-cash,0.0063424886805449245,0.021256282169283467,-0.0353190588164716,0.04800403617756145,0.7654117443171928,1750,
clean,200,mpc_alt,q04_trust_gov,institutional trust,attitudes,medical-cash,-0.013704915942333369,0.02112571418206064,-0.05511055488685927,0.027700723002192534,0.5165119495731589,1750,
clean,200,mpc_alt,q04_trust_gov,institutional trust,attitudes,medical-food,-0.020047404622878295,0.01946836894324593,-0.05820470658937843,0.01810989734362184,0.3031309542740529,1750,
clean,200,mpc_alt,q05_trust_soc,generalized trust,attitudes,food-cash,0.02557486212445701,0.02116192185177479,-0.015901742548672743,0.06705146679758676,0.2268426513618269,1750,
clean,200,mpc_alt,q05_trust_soc,generalized trust,attitudes,medical-cash,0.023683289921436323,0.019925799424551114,-0.015370559313852793,0.06273713915672544,0.23460728888604432,1750,
clean,200,mpc_alt,q05_trust_soc,generalized trust,attitudes,medical-food,-0.0018915722030206882,0.018408712486601475,-0.03797198567851236,0.03418884127247099,0.9181580697469963,1750,
clean,200,mpc_alt,q08_support,social support,attitudes,food-cash,0.005637066914929126,0.021558749945989754,-0.036617306530915626,0.04789144036077388,0.793726484696492,1750,
clean,200,mpc_alt,q08_support,social support,attitudes,medical-cash,-0.026725669156962686,0.02123861734311508,-0.06835259423089601,0.01490125591697064,0.20826426945236431,1750,
clean,200,mpc_alt,q08_support,social support,attitudes,medical-food,-0.032362736071891815,0.02064681040496742,-0.07282974086125481,0.008104268717471177,0.11701075397469933,1750,
clean,200,mpc_alt,q12_voice,voice/response,attitudes,food-cash,-0.0005917091222230728,0.020500205300503893,-0.040771373186887824,0.039587954942441675,0.9769733999887655,1750,
clean,200,mpc_alt,q12_voice,voice/response,attitudes,medical-cash,-0.013880406140057923,0.02072511149547611,-0.05450087824676816,0.026740065966652314,0.5030244718681861,1750,
clean,200,mpc_alt,q12_voice,voice/response,attitudes,medical-food,-0.01328869701783485,0.019387391050225047,-0.05128728523047012,0.024709891194800413,0.4930726976362181,1750,
clean,200,mpc_alt,q16_fut_society,national outlook,attitudes,food-cash,-0.01642360873207057,0.02002795904177502,-0.05567768713779294,0.0228304696736518,0.41219668605454185,1750,
clean,200,mpc_alt,q16_fut_society,national outlook,attitudes,medical-cash,-0.0333335742504575,0.020980001202556584,-0.07445362100307543,0.007786472502160427,0.1120996508124635,1750,
clean,200,mpc_alt,q16_fut_society,national outlook,attitudes,medical-food,-0.01690996551838693,0.02062745201157901,-0.05733902855391008,0.02351909751713622,0.41234173050647915,1750,
clean,200,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,food-cash,0.013902342674001788,0.020134561711011426,-0.025560673124079773,0.05336535847208335,0.4898976750927295,1750,
clean,200,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,medical-cash,0.014466445557057407,0.019381550988188268,-0.02352069634431829,0.05245358745843311,0.4554240775247802,1750,
clean,200,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,medical-food,0.0005641028830556186,0.018180453263544557,-0.035068930736105404,0.03619713650221664,0.9752472193339062,1750,
clean,200,mpc_alt,q21_order,social order,attitudes,food-cash,-0.015919044684591276,0.02079549426610765,-0.05667746448687147,0.02483937511768892,0.44397118087240384,1750,
clean,200,mpc_alt,q21_order,social order,attitudes,medical-cash,-0.0017740359355327949,0.019370746782390355,-0.03974000198266303,0.03619193011159744,0.9270291604763038,1750,
clean,200,mpc_alt,q21_order,social order,attitudes,medical-food,0.01414500874905848,0.019939634778649587,-0.024935957281977,0.053225974780093964,0.4780815198544046,1750,
clean,200,mpc_alt,q22_vitality,social vitality,attitudes,food-cash,-0.012328713736474721,0.020669128100016275,-0.05283946040435141,0.028182032931401972,0.5508548626616938,1750,
clean,200,mpc_alt,q22_vitality,social vitality,attitudes,medical-cash,-0.016707553013833622,0.019779097998381817,-0.05547387273735026,0.022058766709683014,0.39827415425516144,1750,
clean,200,mpc_alt,q22_vitality,social vitality,attitudes,medical-food,-0.0043788392773589,0.018983264964163315,-0.04158535491610004,0.03282767636138224,0.8175724278838327,1750,
clean,200,any_spend,q42_age,age,objective,food-cash,0.0645133445025549,0.028289183231898326,0.009067564215979776,0.11995912478913003,0.022578339485680717,1750,
clean,200,any_spend,q42_age,age,objective,medical-cash,0.0688390915455152,0.029337554346220002,0.011338541632437457,0.12633964145859294,0.018953231270176,1750,
clean,200,any_spend,q42_age,age,objective,medical-food,0.004325747042960293,0.02905943104108899,-0.052629691208799415,0.06128118529472,0.8816651872694188,1750,
clean,200,any_spend,q41_gender,gender,objective,food-cash,0.008121143252352095,0.026498186166957455,-0.04381434729052198,0.06005663379522617,0.7592398041905208,1750,
clean,200,any_spend,q41_gender,gender,objective,medical-cash,-0.013309032680836056,0.027233029068749626,-0.06668478884551769,0.04006672348384557,0.6250475679090981,1750,
clean,200,any_spend,q41_gender,gender,objective,medical-food,-0.02143017593318815,0.027890285408726682,-0.07609413085283542,0.03323377898645913,0.44226489953020187,1750,
clean,200,any_spend,q43_edu,education,objective,food-cash,-0.028987503595169772,0.027463733230159923,-0.0828154316072991,0.024840424416959557,0.2912044795296681,1750,
clean,200,any_spend,q43_edu,education,objective,medical-cash,-0.026452371440581827,0.02834958330304346,-0.08201653369126508,0.02911179081010142,0.3507797162483127,1750,
clean,200,any_spend,q43_edu,education,objective,medical-food,0.0025351321545879456,0.028672045624251827,-0.05366104463203489,0.05873130894121077,0.9295442551321211,1750,
clean,200,any_spend,income_h,monthly income harmonized 1-6,objective,food-cash,0.020908493670263133,0.027136679842110857,-0.03227842148026823,0.07409540882079449,0.4410103068858052,1750,
clean,200,any_spend,income_h,monthly income harmonized 1-6,objective,medical-cash,-0.01697396525287405,0.028655311115987812,-0.07313734300600042,0.039189412500252326,0.5536164342381299,1750,
clean,200,any_spend,income_h,monthly income harmonized 1-6,objective,medical-food,-0.037882458923137186,0.029214912623238935,-0.09514263547617009,0.01937771762989572,0.19474053572576733,1750,
clean,200,any_spend,q23_hukou,hukou,objective,food-cash,0.01700832578127492,0.02614919357285506,-0.03424315184628725,0.0682598034088371,0.5154118912962056,1750,
clean,200,any_spend,q23_hukou,hukou,objective,medical-cash,0.03457531531013397,0.02734818419383377,-0.019026140752347792,0.08817677137261573,0.20613541006704983,1750,
clean,200,any_spend,q23_hukou,hukou,objective,medical-food,0.01756698952885905,0.027798840629177347,-0.03691773691629732,0.07205171597401543,0.5274310166127443,1750,
clean,200,any_spend,q24_workstat,employment status,objective,food-cash,-0.023160377854636392,0.027427828268385968,-0.07691793343482248,0.0305971777255497,0.3984394118971929,1750,
clean,200,any_spend,q24_workstat,employment status,objective,medical-cash,-0.0009452792864528634,0.028955795777432413,-0.05769759615391737,0.055807037581011645,0.9739572067576499,1750,
clean,200,any_spend,q24_workstat,employment status,objective,medical-food,0.02221509856818353,0.02861378640746011,-0.033866892251760025,0.07829708938812709,0.4375261542941751,1750,
clean,200,any_spend,q25_unittype,work-unit type,objective,food-cash,-0.009114426920905071,0.026326191546533532,-0.06071281420221362,0.04248396036040348,0.7291838682310976,1750,
clean,200,any_spend,q25_unittype,work-unit type,objective,medical-cash,0.020038025431288645,0.027344243526872366,-0.0335557070658737,0.07363175792845099,0.46367676778066935,1750,
clean,200,any_spend,q25_unittype,work-unit type,objective,medical-food,0.029152452352193714,0.027837420822660434,-0.0254078898827061,0.08371279458709352,0.29498903736222615,1750,
clean,200,any_spend,q26_housing,housing tenure,objective,food-cash,-0.06445619321031415,0.027052467801594315,-0.11747805579436846,-0.011434330626259842,0.017189164928225798,1750,
clean,200,any_spend,q26_housing,housing tenure,objective,medical-cash,-0.03043144078760965,0.027789134796118664,-0.08489714414953105,0.024034262574311748,0.27347977616288266,1750,
clean,200,any_spend,q26_housing,housing tenure,objective,medical-food,0.0340247524227045,0.028272389853262175,-0.02138811344656502,0.08943761829197402,0.22879751149680994,1750,
clean,200,any_spend,q27_minorchild,minor child,needs,food-cash,-0.03580182014188372,0.02679357792363964,-0.0883162678891849,0.01671262760541746,0.18148096802341707,1750,
clean,200,any_spend,q27_minorchild,minor child,needs,medical-cash,-0.023163097970981258,0.02743428988033185,-0.07693331807786336,0.030607122135900836,0.3984951267344088,1750,
clean,200,any_spend,q27_minorchild,minor child,needs,medical-food,0.01263872217090246,0.028096812208728596,-0.04243001783859088,0.06770746218039579,0.6528347405315695,1750,
clean,200,any_spend,q28_hhsize,household size,needs,food-cash,-0.021743833072481292,0.026648092262600367,-0.07397313416387849,0.03048546801891591,0.4145218180034098,1750,
clean,200,any_spend,q28_hhsize,household size,needs,medical-cash,0.021973914626798124,0.027310245636537892,-0.03155318322975831,0.07550101248335456,0.42104861896635415,1750,
clean,200,any_spend,q28_hhsize,household size,needs,medical-food,0.04371774769927941,0.028165486356147847,-0.011485591165824649,0.09892108656438348,0.12062049285080043,1750,
clean,200,any_spend,q29_foodexp,monthly food spending,needs,food-cash,0.012461641894288694,0.027150450640971345,-0.04075226352604757,0.06567554731462497,0.6462451412522572,1750,
clean,200,any_spend,q29_foodexp,monthly food spending,needs,medical-cash,-0.01069784697104432,0.02752795604963176,-0.06465164939632408,0.04325595545423543,0.697559078688535,1750,
clean,200,any_spend,q29_foodexp,monthly food spending,needs,medical-food,-0.023159488865333012,0.028746647801477943,-0.0795018832324873,0.033182905501821285,0.42044966148940166,1750,
clean,200,any_spend,q30_medexp,annual OOP medical spending,needs,food-cash,-0.03654250399537122,0.02807481744496062,-0.09156813506003086,0.018483127069288417,0.19304924182132,1750,
clean,200,any_spend,q30_medexp,annual OOP medical spending,needs,medical-cash,0.07565916113519776,0.028745770962542862,0.019318485340776466,0.13199983692961906,0.008488132532423129,1750,
clean,200,any_spend,q30_medexp,annual OOP medical spending,needs,medical-food,0.11220166513056898,0.029799186153405963,0.05379633350128862,0.17060699675984933,0.00016637627945611906,1750,
clean,200,any_spend,q31_gotsubsidy,prior subsidy,objective,food-cash,0.03598034071086881,0.02621654274439837,-0.015403138867306869,0.08736382028904449,0.16992996102921976,1750,
clean,200,any_spend,q31_gotsubsidy,prior subsidy,objective,medical-cash,0.027489810982167788,0.027092985805655355,-0.025611465430571606,0.08059108739490718,0.31027422855050724,1750,
clean,200,any_spend,q31_gotsubsidy,prior subsidy,objective,medical-food,-0.00849052972870102,0.027623992040046234,-0.06263255923641278,0.045651499779010736,0.7585688326885822,1750,
clean,200,any_spend,q49_citytier,city tier,objective,food-cash,0.00020556277970431658,0.02718480926595321,-0.05307568430815472,0.05348680986756335,0.9939667112035944,1750,
clean,200,any_spend,q49_citytier,city tier,objective,medical-cash,0.01217248903910734,0.02818012650766426,-0.0430595439956971,0.06740452207391179,0.6657756026977302,1750,
clean,200,any_spend,q49_citytier,city tier,objective,medical-food,0.011966926259403024,0.027951863959105143,-0.042817720401206225,0.06675157292001227,0.6685592177632503,1750,
clean,200,any_spend,q06_socsec,perceived social protection,subjective_economic,food-cash,0.0071546359944830735,0.02872926345152097,-0.049153685672860915,0.06346295766182707,0.8033325268075451,1750,
