sample,outcome,variable,concept,family,estimand,effect,se,lo,hi,p,N,q
clean,outcome_ord,q15_fut_self,future self,subjective_economic,medical-food,0.0032072131139580726,0.0562128644627993,-0.10696797670096006,0.11338240292887619,0.9545015509715289,5171,
clean,outcome_ord,q17a_fut_econ,economic outlook,subjective_economic,level,0.0629902673200119,0.023313059410699888,0.017297510505597538,0.10868302413442625,0.006893816145998365,5171,
clean,outcome_ord,q17a_fut_econ,economic outlook,subjective_economic,food-cash,0.0808872138263512,0.05797692047520553,-0.03274546223959447,0.19451988989229685,0.16296690220725507,5171,
clean,outcome_ord,q17a_fut_econ,economic outlook,subjective_economic,medical-cash,0.0388095912132101,0.057199683874910145,-0.07329972910869026,0.15091891153511047,0.4974590930399059,5171,
clean,outcome_ord,q17a_fut_econ,economic outlook,subjective_economic,restricted-cash,0.059848402519780644,0.05042606870067778,-0.03898487601549028,0.15868168105505157,0.2352850487621302,5171,
clean,outcome_ord,q17a_fut_econ,economic outlook,subjective_economic,medical-food,-0.042077622613141095,0.05563362893011766,-0.15111753164543734,0.06696228641915514,0.4494487793187417,5171,
clean,outcome_ord,q17b_fut_job,employment/income outlook,subjective_economic,level,0.05448364454792507,0.02341026457344873,0.008600369115411628,0.10036691998043851,0.019947177800149252,5171,
clean,outcome_ord,q17b_fut_job,employment/income outlook,subjective_economic,food-cash,0.04253185693408529,0.059304100447215485,-0.07370204407800278,0.15876575794617337,0.4732615591538982,5171,
clean,outcome_ord,q17b_fut_job,employment/income outlook,subjective_economic,medical-cash,0.08483838365704616,0.05658133264744023,-0.02605899052921705,0.19573575784330938,0.13376836550503932,5171,
clean,outcome_ord,q17b_fut_job,employment/income outlook,subjective_economic,restricted-cash,0.06368512029556572,0.05078521788905822,-0.03585207771400767,0.1632223183051391,0.2098387342226018,5171,
clean,outcome_ord,q17b_fut_job,employment/income outlook,subjective_economic,medical-food,0.04230652672296087,0.05585958864752712,-0.06717625521741474,0.15178930866333648,0.4488266150167095,5171,
clean,outcome_ord,q17c_fut_price,price/affordability outlook,subjective_economic,level,0.06648479169266894,0.023406487563829195,0.020608919062979042,0.11236066432235883,0.004505093568423288,5171,
clean,outcome_ord,q17c_fut_price,price/affordability outlook,subjective_economic,food-cash,0.11908286305840071,0.05863069458554625,0.004168813282162509,0.23399691283463891,0.042248208685180415,5171,
clean,outcome_ord,q17c_fut_price,price/affordability outlook,subjective_economic,medical-cash,0.14252028322166982,0.05656977668367779,0.031645558308187646,0.253395008135152,0.011756454299474674,5171,
clean,outcome_ord,q17c_fut_price,price/affordability outlook,subjective_economic,restricted-cash,0.13080157314003527,0.050331865454321265,0.03215292957484986,0.22945021670522067,0.009355501887727333,5171,
clean,outcome_ord,q17c_fut_price,price/affordability outlook,subjective_economic,medical-food,0.023437420163269107,0.05605541225253779,-0.08642916899025023,0.13330400931678843,0.6758654973147027,5171,
clean,outcome_ord,q17e_fut_welfare,welfare outlook,subjective_economic,level,0.08637114084158683,0.02338697964924229,0.04053350302190075,0.1322087786612729,0.00022151128283824542,5171,
clean,outcome_ord,q17e_fut_welfare,welfare outlook,subjective_economic,food-cash,0.10082777577272255,0.0591819656203742,-0.015166745377498556,0.21682229692294364,0.08843885068463943,5171,
clean,outcome_ord,q17e_fut_welfare,welfare outlook,subjective_economic,medical-cash,0.06043050878469461,0.05743632350865057,-0.05214261669665174,0.17300363426604096,0.2927396723939911,5171,
clean,outcome_ord,q17e_fut_welfare,welfare outlook,subjective_economic,restricted-cash,0.08062914227870857,0.05141312023268658,-0.020138721710184687,0.18139700626760183,0.11682045626366074,5171,
clean,outcome_ord,q17e_fut_welfare,welfare outlook,subjective_economic,medical-food,-0.04039726698802794,0.055042137472306574,-0.14827787406585136,0.06748334008979548,0.46298928655142424,5171,
clean,outcome_ord,q18_ses_now,subjective SES,subjective_economic,level,0.0551687565900307,0.023573753468145126,0.008965048812040056,0.10137246436802133,0.019270222387246894,5171,
clean,outcome_ord,q18_ses_now,subjective SES,subjective_economic,food-cash,0.03991782859101787,0.05926856223765,-0.0762464188102468,0.15608207599228255,0.5006243994332438,5171,
clean,outcome_ord,q18_ses_now,subjective SES,subjective_economic,medical-cash,0.04490132448235591,0.05700104041479834,-0.06681866181196089,0.1566213107766727,0.43085573231420404,5171,
clean,outcome_ord,q18_ses_now,subjective SES,subjective_economic,restricted-cash,0.042409576536686894,0.05066564870397651,-0.05689327017646553,0.14171242324983932,0.40256562528362927,5171,
clean,outcome_ord,q18_ses_now,subjective SES,subjective_economic,medical-food,0.0049834958913380425,0.057059007367779406,-0.1068501035431152,0.11681709532579126,0.9304017868153922,5171,
clean,outcome_ord,q19_ses_past5,past mobility,subjective_economic,level,0.05024955984673382,0.02340649235102271,0.004373677834317059,0.09612544185915059,0.03180749899173275,5171,
clean,outcome_ord,q19_ses_past5,past mobility,subjective_economic,food-cash,0.04684011110779629,0.05897530243089486,-0.06874935763411513,0.1624295798497077,0.4270600005663381,5171,
clean,outcome_ord,q19_ses_past5,past mobility,subjective_economic,medical-cash,0.09724210143270959,0.05680795648814491,-0.014099447319372932,0.2085836501847921,0.08693923875622958,5171,
clean,outcome_ord,q19_ses_past5,past mobility,subjective_economic,restricted-cash,0.07204110627025294,0.05064811022685994,-0.027227365659407324,0.17130957819991322,0.15491454958711362,5171,
clean,outcome_ord,q19_ses_past5,past mobility,subjective_economic,medical-food,0.0504019903249133,0.05612072839994454,-0.05959261612513217,0.16039659677495877,0.36913257958074075,5171,
clean,outcome_ord,q20_ses_next1,expected mobility,subjective_economic,level,0.02462194657388221,0.023536111678258306,-0.021507984651616636,0.07075187779938105,0.295498778812911,5171,
clean,outcome_ord,q20_ses_next1,expected mobility,subjective_economic,food-cash,0.03629130025254081,0.05842451015697179,-0.07821863546951846,0.1508012359746001,0.5344906217421078,5171,
clean,outcome_ord,q20_ses_next1,expected mobility,subjective_economic,medical-cash,0.07429615679337548,0.05762671497180727,-0.03865012909872188,0.18724244268547285,0.19730567216594996,5171,
clean,outcome_ord,q20_ses_next1,expected mobility,subjective_economic,restricted-cash,0.05529372852295815,0.0505098488053795,-0.043703756000149155,0.15429121304606547,0.2736429085136075,5171,
clean,outcome_ord,q20_ses_next1,expected mobility,subjective_economic,medical-food,0.038004856540834665,0.05712743671545962,-0.07396286195055735,0.1499725750322267,0.5058813220490868,5171,
clean,outcome_ord,q01_lifesat,life satisfaction,attitudes,level,0.04845785523128529,0.023671877143875794,0.002061828582831854,0.09485388187973873,0.04065176907002742,5171,
clean,outcome_ord,q01_lifesat,life satisfaction,attitudes,food-cash,0.06074398070935987,0.05951311205289109,-0.05589957552220325,0.177387536940923,0.3074049781535205,5171,
clean,outcome_ord,q01_lifesat,life satisfaction,attitudes,medical-cash,0.034199212940078494,0.05836935449260647,-0.08020261966628138,0.14860104554643838,0.5579357153967353,5171,
clean,outcome_ord,q01_lifesat,life satisfaction,attitudes,restricted-cash,0.04747159682471919,0.051678385837396375,-0.05381617819574251,0.1487593718451809,0.35830653710152127,5171,
clean,outcome_ord,q01_lifesat,life satisfaction,attitudes,medical-food,-0.02654476776928138,0.05670063358704045,-0.1376759675004828,0.08458643196192003,0.6396727076000619,5171,
clean,outcome_ord,q02_safety,safety,attitudes,level,0.056624362622032284,0.023265805149209094,0.01102422245825592,0.10222450278580865,0.014941166512846193,5171,
clean,outcome_ord,q02_safety,safety,attitudes,food-cash,0.07582413690018727,0.05796428687983511,-0.037783777773837124,0.18943205157421167,0.19083323131684382,5171,
clean,outcome_ord,q02_safety,safety,attitudes,medical-cash,-0.014539086487177319,0.05735580444699927,-0.12695439750761817,0.09787622453326351,0.7998900778399204,5171,
clean,outcome_ord,q02_safety,safety,attitudes,restricted-cash,0.030642525206504977,0.05071543874085669,-0.06875790818572153,0.13004295859873147,0.545707310684435,5171,
clean,outcome_ord,q02_safety,safety,attitudes,medical-food,-0.09036322338736459,0.05487140245875022,-0.19790919598771758,0.017182749212988402,0.09959542245392902,5171,
clean,outcome_ord,q03a_fair_dist,distribution fairness,attitudes,level,0.059924829049107474,0.022918923899467286,0.0150045636417373,0.10484509445647765,0.008932047497365198,5171,
clean,outcome_ord,q03a_fair_dist,distribution fairness,attitudes,food-cash,0.04138653948651092,0.058191246738135805,-0.07266620833571916,0.155439287308741,0.4769504617593059,5171,
clean,outcome_ord,q03a_fair_dist,distribution fairness,attitudes,medical-cash,0.11005642745587063,0.05606337221032042,0.00017423707177888215,0.21993861783996238,0.04963782665009265,5171,
clean,outcome_ord,q03a_fair_dist,distribution fairness,attitudes,restricted-cash,0.07572148347119077,0.050226567189871806,-0.022720779288039117,0.17416374623042066,0.1316573876890065,5171,
clean,outcome_ord,q03a_fair_dist,distribution fairness,attitudes,medical-food,0.06866988796935972,0.05447764306895288,-0.03810433040841603,0.17544410634713548,0.20748362885903282,5171,
clean,outcome_ord,q03b_fair_opp,opportunity fairness,attitudes,level,0.06795092871434198,0.023027416851251866,0.022818021028897587,0.11308383639978638,0.0031687958239366605,5171,
clean,outcome_ord,q03b_fair_opp,opportunity fairness,attitudes,food-cash,0.041806314037973524,0.058393569792922796,-0.07264297968488118,0.15625560776082822,0.47402816884554744,5171,
clean,outcome_ord,q03b_fair_opp,opportunity fairness,attitudes,medical-cash,0.07131823104832766,0.056015772644281384,-0.03847066590064785,0.18110712799730316,0.20295373488939106,5171,
clean,outcome_ord,q03b_fair_opp,opportunity fairness,attitudes,restricted-cash,0.05656227254315059,0.0502363696322779,-0.04189920265015577,0.15502374773645694,0.2601982096241532,5171,
clean,outcome_ord,q03b_fair_opp,opportunity fairness,attitudes,medical-food,0.029511917010354133,0.05477572656633704,-0.0778465342866803,0.13687036830738858,0.5900405418801801,5171,
clean,outcome_ord,q03c_fair_rule,rule fairness,attitudes,level,0.07534512610136727,0.02297818925523695,0.030308702731157607,0.12038154947157695,0.001041813628314307,5171,
clean,outcome_ord,q03c_fair_rule,rule fairness,attitudes,food-cash,0.041308072610701636,0.05785827238897461,-0.07209205747939684,0.1547082027008001,0.47525639808054265,5171,
clean,outcome_ord,q03c_fair_rule,rule fairness,attitudes,medical-cash,0.0501399392513137,0.05634601000229088,-0.06029621102571006,0.16057608952833746,0.37354221965123824,5171,
clean,outcome_ord,q03c_fair_rule,rule fairness,attitudes,restricted-cash,0.04572400593100767,0.050030242339483035,-0.05233346719219001,0.14378147905420535,0.36075503046586166,5171,
clean,outcome_ord,q03c_fair_rule,rule fairness,attitudes,medical-food,0.008831866640612064,0.0550709039315725,-0.09910512166133528,0.11676885494255942,0.8725875351849974,5171,
clean,outcome_ord,q04_trust_gov,institutional trust,attitudes,level,0.0561059389732142,0.02328437890310378,0.010469394920746541,0.10174248302568185,0.015970207626483605,5171,
clean,outcome_ord,q04_trust_gov,institutional trust,attitudes,food-cash,0.024764000423010742,0.05940075818718467,-0.09165934627824396,0.14118734712426545,0.6767537167296453,5171,
clean,outcome_ord,q04_trust_gov,institutional trust,attitudes,medical-cash,0.007394532266250561,0.057274300070669054,-0.10486103311200067,0.11965009764450178,0.8972727178187883,5171,
clean,outcome_ord,q04_trust_gov,institutional trust,attitudes,restricted-cash,0.016079266344630652,0.051373092439949516,-0.08461014461211733,0.11676867730137863,0.7542882279103859,5171,
clean,outcome_ord,q04_trust_gov,institutional trust,attitudes,medical-food,-0.01736946815676018,0.055324610583541045,-0.12580371235920412,0.09106477604568378,0.7535548042852824,5171,
clean,outcome_ord,q05_trust_soc,generalized trust,attitudes,level,0.08378334736982518,0.02342427594712022,0.037872610149541686,0.12969408459010867,0.0003478603192974376,5171,
clean,outcome_ord,q05_trust_soc,generalized trust,attitudes,food-cash,0.06733365870917503,0.05987547576870316,-0.05002011735468387,0.18468743477303393,0.2607748685555379,5171,
clean,outcome_ord,q05_trust_soc,generalized trust,attitudes,medical-cash,0.11593655557745075,0.056417881631389596,0.005359539495883275,0.22651357165901823,0.039882756164775025,5171,
clean,outcome_ord,q05_trust_soc,generalized trust,attitudes,restricted-cash,0.09163510714331288,0.05106794509808754,-0.008456226013407495,0.19172644030003327,0.07275313719343553,5171,
clean,outcome_ord,q05_trust_soc,generalized trust,attitudes,medical-food,0.04860289686827572,0.055716782628207825,-0.060599990417458546,0.15780578415400998,0.3830335063696755,5171,
clean,outcome_ord,q08_support,social support,attitudes,level,0.08574226964079351,0.023765153667007887,0.03916342436639805,0.13232111491518897,0.0003086868289903443,5171,
clean,outcome_ord,q08_support,social support,attitudes,food-cash,0.04071613051594376,0.060106275712194956,-0.07709000512479294,0.15852226615668047,0.49815072779264924,5171,
clean,outcome_ord,q08_support,social support,attitudes,medical-cash,-0.0396569776198034,0.05767119707963836,-0.15269044684120614,0.07337649160159933,0.4916799966983052,5171,
clean,outcome_ord,q08_support,social support,attitudes,restricted-cash,0.000529576448070182,0.05156590764194049,-0.10053774536025192,0.10159689825639229,0.9918059535165152,5171,
clean,outcome_ord,q08_support,social support,attitudes,medical-food,-0.08037310813574716,0.05693234038250338,-0.1919584448410291,0.03121222856953479,0.15802939757569912,5171,
clean,outcome_ord,q12_voice,voice/response,attitudes,level,0.08071178145149124,0.023669645456086394,0.03432012883072977,0.12710343407225272,0.0006498008527787179,5171,
clean,outcome_ord,q12_voice,voice/response,attitudes,food-cash,0.03183403639337498,0.05986121472770317,-0.0854917885437419,0.14915986133049186,0.594866346402358,5171,
clean,outcome_ord,q12_voice,voice/response,attitudes,medical-cash,0.05933847168366114,0.05719327644526252,-0.05275829030689642,0.1714352336742187,0.2994992521764265,5171,
clean,outcome_ord,q12_voice,voice/response,attitudes,restricted-cash,0.045586254038518056,0.05101004370185827,-0.054391594466938364,0.14556410254397448,0.37149734506648713,5171,
clean,outcome_ord,q12_voice,voice/response,attitudes,medical-food,0.027504435290286157,0.05745235908627995,-0.08510011934568507,0.1401089899262574,0.6321274088944067,5171,
clean,outcome_ord,q16_fut_society,national outlook,attitudes,level,0.0862848673354134,0.023594874425269422,0.04003976324214013,0.13252997142868667,0.00025525138364336286,5171,
clean,outcome_ord,q16_fut_society,national outlook,attitudes,food-cash,0.04787849212001167,0.05792748134372439,-0.06565728502880402,0.16141426926882738,0.40850653232310374,5171,
clean,outcome_ord,q16_fut_society,national outlook,attitudes,medical-cash,-0.013718658614794025,0.05750821115053338,-0.1264326812851642,0.09899536405557614,0.8114535307206434,5171,
clean,outcome_ord,q16_fut_society,national outlook,attitudes,restricted-cash,0.017079916752608823,0.049923974827056024,-0.08076927587350526,0.1149291093787229,0.7322616949371732,5171,
clean,outcome_ord,q16_fut_society,national outlook,attitudes,medical-food,-0.06159715073480569,0.05793066406484259,-0.1751391659023859,0.05194486443277452,0.2876500287327165,5171,
clean,outcome_ord,q17d_fut_fair,fairness outlook,attitudes,level,0.07060869351901936,0.023228072528940134,0.025082507932012478,0.11613487910602624,0.002367353443655242,5171,
clean,outcome_ord,q17d_fut_fair,fairness outlook,attitudes,food-cash,0.09839199591708572,0.05822447620239821,-0.015725880458324223,0.21250987229249568,0.09105216979953155,5171,
clean,outcome_ord,q17d_fut_fair,fairness outlook,attitudes,medical-cash,0.08929391337344027,0.05641484862956825,-0.02127715813379233,0.19986498488067286,0.11346507254655436,5171,
clean,outcome_ord,q17d_fut_fair,fairness outlook,attitudes,restricted-cash,0.09384295464526299,0.05005311366795587,-0.004259345458020036,0.191945254748546,0.06081095812955194,5171,
clean,outcome_ord,q17d_fut_fair,fairness outlook,attitudes,medical-food,-0.009098082543645455,0.055894479141076425,-0.11864924859478054,0.10045308350748963,0.8706975832976027,5171,
clean,outcome_ord,q21_order,social order,attitudes,level,0.09994923870642718,0.022830769757157424,0.05520175224307235,0.144696725169782,1.1986654720287752e-05,5171,
clean,outcome_ord,q21_order,social order,attitudes,food-cash,0.025122276510541712,0.05757565169039037,-0.08772392718904609,0.13796848021012953,0.6625936344133013,5171,
clean,outcome_ord,q21_order,social order,attitudes,medical-cash,0.036143748649881464,0.0551684867990212,-0.0719844985577735,0.14427199585753642,0.5123698462819961,5171,
clean,outcome_ord,q21_order,social order,attitudes,restricted-cash,0.030633012580211588,0.04921015720811989,-0.06581712322125753,0.12708314838168072,0.5336172885091628,5171,
clean,outcome_ord,q21_order,social order,attitudes,medical-food,0.011021472139339752,0.05504976763568,-0.09687408978389174,0.11891703406257124,0.8413169410171543,5171,
clean,outcome_ord,q22_vitality,social vitality,attitudes,level,0.07313973887305149,0.023352799941456923,0.027369092049626835,0.11891038569647613,0.0017365103866427778,5171,
clean,outcome_ord,q22_vitality,social vitality,attitudes,food-cash,0.01308273199736446,0.059140478384007426,-0.10283047566375968,0.1289959396584886,0.8249254111064079,5171,
clean,outcome_ord,q22_vitality,social vitality,attitudes,medical-cash,-0.018118055531417387,0.05619348264325653,-0.12825525767807683,0.09201914661524205,0.7471324742590313,5171,
clean,outcome_ord,q22_vitality,social vitality,attitudes,restricted-cash,-0.002517661767026463,0.05025547793017949,-0.1010165885360258,0.09598126500197288,0.9600448828411762,5171,
clean,outcome_ord,q22_vitality,social vitality,attitudes,medical-food,-0.031200787528781845,0.05664057822949388,-0.1422142809221133,0.07981270586454962,0.581732571482953,5171,
clean,mpc_midpoint,q42_age,age,objective,level,0.009155829447422763,0.003741312472867052,0.0018229917456928525,0.016488667149152675,0.014396136133198997,5171,
clean,mpc_midpoint,q42_age,age,objective,food-cash,-4.055124308456902e-05,0.009331992834376104,-0.018330921102447592,0.018249818616278453,0.9965328832192106,5171,
clean,mpc_midpoint,q42_age,age,objective,medical-cash,-0.00142637136468958,0.009068596313941414,-0.019200493530347442,0.016347750800968282,0.8750187472468998,5171,
clean,mpc_midpoint,q42_age,age,objective,restricted-cash,-0.0007334613038870745,0.008001391382584001,-0.016415900239960864,0.014948977632186717,0.9269628395822325,5171,
clean,mpc_midpoint,q42_age,age,objective,medical-food,-0.001385820121605011,0.00908636354671105,-0.019194765423596296,0.016423125180386276,0.8787795987583598,5171,
clean,mpc_midpoint,q41_gender,gender,objective,level,-0.010422156578292997,0.0035734898467315156,-0.017426067977006326,-0.0034182451795796683,0.0035395940357765337,5171,
clean,mpc_midpoint,q41_gender,gender,objective,food-cash,-0.0002921835935264452,0.009137255887926514,-0.018200876051388964,0.017616508864336074,0.9744902565295075,5171,
clean,mpc_midpoint,q41_gender,gender,objective,medical-cash,0.0010486387573827233,0.008668028349554744,-0.015940384624716742,0.01803766213948219,0.903708641237005,5171,
clean,mpc_midpoint,q41_gender,gender,objective,restricted-cash,0.00037822758192813905,0.007830729337078004,-0.014969719891425962,0.01572617505528224,0.9614768131133785,5171,
clean,mpc_midpoint,q41_gender,gender,objective,medical-food,0.0013408223509091687,0.008483338579708375,-0.015286215733978422,0.01796786043579676,0.8744145489958344,5171,
clean,mpc_midpoint,q43_edu,education,objective,level,0.018779242748295878,0.0036808354054617166,0.011564937920571026,0.02599354757602073,3.362659315103682e-07,5171,
clean,mpc_midpoint,q43_edu,education,objective,food-cash,0.012266713125333594,0.009280881889815337,-0.005923481123474501,0.030456907374141688,0.18626191184526153,5171,
clean,mpc_midpoint,q43_edu,education,objective,medical-cash,-0.010349952252039649,0.009092783206013394,-0.02817147985505655,0.007471575350977252,0.25501189274908254,5171,
clean,mpc_midpoint,q43_edu,education,objective,restricted-cash,0.0009583804366469729,0.00812580547165441,-0.014967905633174176,0.016884666506468124,0.9061129621570689,5171,
clean,mpc_midpoint,q43_edu,education,objective,medical-food,-0.022616665377373245,0.008573919285592096,-0.03942123838348714,-0.0058120923712593475,0.00834348440853327,5171,
clean,mpc_midpoint,income_h,monthly income harmonized 1-6,objective,level,0.0226499505573816,0.0037464603455822326,0.015307023210532941,0.02999287790423026,1.4876877841691597e-09,5171,
clean,mpc_midpoint,income_h,monthly income harmonized 1-6,objective,food-cash,0.004959919084219363,0.009388145124358201,-0.013440507241158018,0.023360345409596747,0.5972791557406549,5171,
clean,mpc_midpoint,income_h,monthly income harmonized 1-6,objective,medical-cash,-0.02076413195332346,0.009404245471214297,-0.03919611437867739,-0.002332149527969528,0.027247550018467407,5171,
clean,mpc_midpoint,income_h,monthly income harmonized 1-6,objective,restricted-cash,-0.007902106434552048,0.00833674003011418,-0.024241816642049205,0.00843760377294511,0.3431980415909881,5171,
clean,mpc_midpoint,income_h,monthly income harmonized 1-6,objective,medical-food,-0.025724051037542824,0.00866886764225281,-0.04271471940310299,-0.008733382671982662,0.003003239651476239,5171,
clean,mpc_midpoint,q23_hukou,hukou,objective,level,0.01766442447465393,0.0036096476255396085,0.010589645131715772,0.024739203817592086,9.897271849701176e-07,5171,
clean,mpc_midpoint,q23_hukou,hukou,objective,food-cash,-0.003043343809922419,0.009070030982637914,-0.020820277874555166,0.014733590254710329,0.7372189723801339,5171,
clean,mpc_midpoint,q23_hukou,hukou,objective,medical-cash,0.01772061911246682,0.008736617551263525,0.0005971633652897927,0.034844074859643845,0.04252803098415287,5171,
clean,mpc_midpoint,q23_hukou,hukou,objective,restricted-cash,0.0073386376512722005,0.007788467084693506,-0.007926477329502742,0.02260375263204714,0.3460676480366155,5171,
clean,mpc_midpoint,q23_hukou,hukou,objective,medical-food,0.02076396292238924,0.008634061524491149,0.003841513294083592,0.03768641255069488,0.016177361554186066,5171,
clean,mpc_midpoint,q24_workstat,employment status,objective,level,-0.018782507692120982,0.003573630310422515,-0.025786694394609806,-0.01177832098963216,1.4733275300726282e-07,5171,
clean,mpc_midpoint,q24_workstat,employment status,objective,food-cash,-0.012948194803923277,0.008937579637931516,-0.030465529003227583,0.004569139395381032,0.1474112781215985,5171,
clean,mpc_midpoint,q24_workstat,employment status,objective,medical-cash,0.0008653268723898385,0.009004835870414145,-0.016783827120316275,0.01851448086509595,0.923444490023835,5171,
clean,mpc_midpoint,q24_workstat,employment status,objective,restricted-cash,-0.006041433965766719,0.007942883884538324,-0.021609200312845436,0.009526332381311998,0.44689026664304654,5171,
clean,mpc_midpoint,q24_workstat,employment status,objective,medical-food,0.013813521676313115,0.00834129366836441,-0.002535113498153118,0.03016215685077935,0.09771358002237951,5171,
clean,mpc_midpoint,q25_unittype,work-unit type,objective,level,-0.014521674707074477,0.0037656552548338143,-0.021902223384742753,-0.007141126029406202,0.00011509390874447765,5171,
clean,mpc_midpoint,q25_unittype,work-unit type,objective,food-cash,-0.006383534388687435,0.009459423386714549,-0.024923663541163855,0.012156594763788983,0.4997816483256605,5171,
clean,mpc_midpoint,q25_unittype,work-unit type,objective,medical-cash,0.0034517626689082553,0.009281836340582732,-0.014740302269028949,0.02164382760684546,0.7099795196783366,5171,
clean,mpc_midpoint,q25_unittype,work-unit type,objective,restricted-cash,-0.00146588585988959,0.008233735130721806,-0.01760371017434652,0.014671938454567341,0.8586961730547699,5171,
clean,mpc_midpoint,q25_unittype,work-unit type,objective,medical-food,0.00983529705759569,0.008949233291932843,-0.007704877883839509,0.02737547199903089,0.27176369543892787,5171,
clean,mpc_midpoint,q26_housing,housing tenure,objective,level,-0.012882267731637562,0.0037571461565203924,-0.02024613888307062,-0.005518396580204504,0.0006063958298478305,5171,
clean,mpc_midpoint,q26_housing,housing tenure,objective,food-cash,-0.003625367552079549,0.009492710706724375,-0.02223073865291709,0.014980003548757989,0.702527622016503,5171,
clean,mpc_midpoint,q26_housing,housing tenure,objective,medical-cash,0.007785651500170059,0.009242199859639729,-0.010328727362644952,0.02590003036298507,0.39956274057501173,5171,
clean,mpc_midpoint,q26_housing,housing tenure,objective,restricted-cash,0.002080141974045255,0.008236867985089559,-0.014063822622141283,0.018224106570231793,0.8006233875021387,5171,
clean,mpc_midpoint,q26_housing,housing tenure,objective,medical-food,0.011411019052249609,0.008926121935028395,-0.006083858462019021,0.02890589656651824,0.20111376315148388,5171,
clean,mpc_midpoint,q27_minorchild,minor child,needs,level,-0.008886102428835172,0.003566255545945496,-0.015875834858554573,-0.001896369999115772,0.012712699735376117,5171,
clean,mpc_midpoint,q27_minorchild,minor child,needs,food-cash,0.017676624396318757,0.009123093574928104,-0.00020431043812909472,0.03555755923076661,0.05267581286383959,5171,
clean,mpc_midpoint,q27_minorchild,minor child,needs,medical-cash,0.006945418618625731,0.008600626712761109,-0.009911499982859161,0.023802337220110624,0.41935085068643785,5171,
clean,mpc_midpoint,q27_minorchild,minor child,needs,restricted-cash,0.012311021507472243,0.007777758461532639,-0.00293310495758339,0.027555147972527876,0.1134557591049053,5171,
clean,mpc_midpoint,q27_minorchild,minor child,needs,medical-food,-0.010731205777693027,0.008510530283979877,-0.02741153862363102,0.005949127068244969,0.20733310197623933,5171,
clean,mpc_midpoint,q28_hhsize,household size,needs,level,0.017127813061546496,0.0036697035613965884,0.009935326247270813,0.02432029987582218,3.0510038427680677e-06,5171,
clean,mpc_midpoint,q28_hhsize,household size,needs,food-cash,-0.010751963433447231,0.009443575566871027,-0.02926103142979687,0.007757104562902408,0.25489175600036773,5171,
clean,mpc_midpoint,q28_hhsize,household size,needs,medical-cash,-0.003126477021336886,0.009007171011081005,-0.02078020780564888,0.014527253762975107,0.7285088569611518,5171,
clean,mpc_midpoint,q28_hhsize,household size,needs,restricted-cash,-0.006939220227392059,0.008165503971537192,-0.02294331392722373,0.009064873472439613,0.3954243756425686,5171,
clean,mpc_midpoint,q28_hhsize,household size,needs,medical-food,0.007625486412110345,0.008597597209881621,-0.00922549447283969,0.024476467297060378,0.3751153664574223,5171,
clean,mpc_midpoint,q29_foodexp,monthly food spending,needs,level,0.04210697119829488,0.0038387723361654794,0.034583115674561855,0.049630826722027906,5.394596310025698e-28,5171,
clean,mpc_midpoint,q29_foodexp,monthly food spending,needs,food-cash,-0.0035039505806316166,0.009776084522541775,-0.022664724154632946,0.01565682299336971,0.7200285394357716,5171,
clean,mpc_midpoint,q29_foodexp,monthly food spending,needs,medical-cash,-0.012926410283600635,0.009385310306809478,-0.031321280468679775,0.005468459901478505,0.16841877770770175,5171,
clean,mpc_midpoint,q29_foodexp,monthly food spending,needs,restricted-cash,-0.008215180432116127,0.008439868045601302,-0.024757017835765133,0.00832665697153288,0.33036555402376655,5171,
clean,mpc_midpoint,q29_foodexp,monthly food spending,needs,medical-food,-0.00942245970296902,0.00907668804054223,-0.027212441361337228,0.008367521955399188,0.2992260735854675,5171,
clean,mpc_midpoint,q30_medexp,annual OOP medical spending,needs,level,0.03064671115592909,0.003853687828052351,0.023093621805286096,0.03819980050657208,1.8268577915070248e-15,5171,
clean,mpc_midpoint,q30_medexp,annual OOP medical spending,needs,food-cash,-0.00436397656651236,0.0097095425004945,-0.02339433017384256,0.01466637704081784,0.6531053838904088,5171,
clean,mpc_midpoint,q30_medexp,annual OOP medical spending,needs,medical-cash,0.016343452019376068,0.009353848018783993,-0.001989753214301896,0.034676657253054036,0.08059507442235672,5171,
clean,mpc_midpoint,q30_medexp,annual OOP medical spending,needs,restricted-cash,0.005989737726431854,0.008371903230027372,-0.010418891086476343,0.02239836653934005,0.4743266314936073,5171,
clean,mpc_midpoint,q30_medexp,annual OOP medical spending,needs,medical-food,0.020707428585888428,0.009120543946665982,0.0028314909310083007,0.03858336624076855,0.02318235673047599,5171,
clean,mpc_midpoint,q31_gotsubsidy,prior subsidy,objective,level,-0.01460386787721563,0.003493496912950619,-0.021450996006700702,-0.007756739747730556,2.9112376344193336e-05,5171,
clean,mpc_midpoint,q31_gotsubsidy,prior subsidy,objective,food-cash,0.008502703055290004,0.009066303832048952,-0.009266925928423422,0.026272332039003428,0.34832887108456956,5171,
clean,mpc_midpoint,q31_gotsubsidy,prior subsidy,objective,medical-cash,0.0025472998614439837,0.008371198535783457,-0.013859947776126027,0.018954547499013995,0.7609044278247139,5171,
clean,mpc_midpoint,q31_gotsubsidy,prior subsidy,objective,restricted-cash,0.0055250014583669935,0.007673505882329812,-0.009514793706155688,0.020564796622889674,0.47151879939740327,5171,
